ref_date,geo,noc_desc,job_char,predicted_vacancies
2025-01-01,Prince Edward Island,"Occupations in education, law and social, community and government services",Part-time,3315.0283
2025-01-01,Prince Edward Island,Sales and service occupations,Full-time,3217.0527
2025-01-01,Prince Edward Island,Sales and service occupations,Part-time,3185.4841
2025-01-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Full-time,3184.2969
2025-01-01,Prince Edward Island,"Trades, transport and equipment operators and related occupations",Part-time,3178.4492
2025-01-01,Prince Edward Island,Occupations in manufacturing and utilities,Full-time,3131.2185
2025-01-01,Prince Edward Island,Occupations in manufacturing and utilities,Part-time,3028.8335
2025-01-01,Prince Edward Island,Legislative and senior management occupations,Full-time,3414.3374
2025-01-01,Prince Edward Island,Legislative and senior management occupations,Part-time,3272.632
2025-01-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Full-time,3211.0208
2025-01-01,Prince Edward Island,"Occupations in art, culture, recreation and sport",Part-time,3179.7773
2025-01-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Full-time,3174.0542
2025-01-01,Prince Edward Island,"Natural resources, agriculture and related production occupations",Part-time,3128.4143
2025-01-01,Nova Scotia,"Business, finance and administration occupations",Full-time,
2025-01-01,Nova Scotia,"Business, finance and administration occupations",Part-time,
2025-01-01,Nova Scotia,Natural and applied sciences and related occupations,Full-time,2534.765
2025-01-01,Nova Scotia,Natural and applied sciences and related occupations,Part-time,2509.1438
2025-01-01,Nova Scotia,Health occupations,Full-time,2477.0015
2025-01-01,Nova Scotia,Health occupations,Part-time,
2025-01-01,Nova Scotia,"Occupations in education, law and social, community and government services",Full-time,
2025-01-01,Nova Scotia,"Occupations in education, law and social, community and government services",Part-time,
2025-01-01,Nova Scotia,Sales and service occupations,Full-time,
2025-01-01,Nova Scotia,Sales and service occupations,Part-time,
2025-01-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Full-time,3012.953
2025-01-01,Nova Scotia,"Trades, transport and equipment operators and related occupations",Part-time,2890.9668
2025-01-01,Nova Scotia,Occupations in manufacturing and utilities,Full-time,2888.1038
2025-01-01,Nova Scotia,Occupations in manufacturing and utilities,Part-time,2883.2058
2025-01-01,Nova Scotia,Legislative and senior management occupations,Full-time,2879.8572
2025-01-01,Nova Scotia,Legislative and senior management occupations,Part-time,2871.1206
2025-01-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Full-time,2820.752
2025-01-01,Nova Scotia,"Occupations in art, culture, recreation and sport",Part-time,2738.1746
2025-01-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Full-time,2793.4812
2025-01-01,Nova Scotia,"Natural resources, agriculture and related production occupations",Part-time,2589.8274
2025-01-01,New Brunswick,"Business, finance and administration occupations",Full-time,2490.7356
2025-01-01,New Brunswick,"Business, finance and administration occupations",Part-time,2462.2065
2025-01-01,New Brunswick,Natural and applied sciences and related occupations,Full-time,2465.5574
2025-01-01,New Brunswick,Natural and applied sciences and related occupations,Part-time,2468.884
2025-01-01,New Brunswick,Health occupations,Full-time,2469.2363
2025-01-01,New Brunswick,Health occupations,Part-time,2469.2961
2025-01-01,New Brunswick,"Occupations in education, law and social, community and government services",Full-time,2927.7144
2025-01-01,New Brunswick,"Occupations in education, law and social, community and government services",Part-time,2712.5881
2025-01-01,New Brunswick,Sales and service occupations,Full-time,2656.464
2025-01-01,New Brunswick,Sales and service occupations,Part-time,2680.0588
2025-01-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Full-time,2672.7288
2025-01-01,New Brunswick,"Trades, transport and equipment operators and related occupations",Part-time,2639.2932
2025-01-01,New Brunswick,Occupations in manufacturing and utilities,Full-time,
2025-01-01,New Brunswick,Occupations in manufacturing and utilities,Part-time,
2025-01-01,New Brunswick,Legislative and senior management occupations,Full-time,3381.2305
2025-01-01,New Brunswick,Legislative and senior management occupations,Part-time,3257.083
2025-01-01,New Brunswick,"Occupations in art, culture, recreation and sport",Full-time,3192.071
2025-01-01,New Brunswick,"Occupations in art, culture, recreation and sport",Part-time,
2025-01-01,New Brunswick,"Natural resources, agriculture and related production occupations",Full-time,
2025-01-01,New Brunswick,"Natural resources, agriculture and related production occupations",Part-time,
2025-01-01,Quebec,"Business, finance and administration occupations",Full-time,
2025-01-01,Quebec,"Business, finance and administration occupations",Part-time,
2025-01-01,Quebec,Natural and applied sciences and related occupations,Full-time,3709.5293
2025-01-01,Quebec,Natural and applied sciences and related occupations,Part-time,3509.7673
2025-01-01,Quebec,Health occupations,Full-time,3394.61
2025-01-01,Quebec,Health occupations,Part-time,3370.2744
2025-01-01,Quebec,"Occupations in education, law and social, community and government services",Full-time,3367.361
2025-01-01,Quebec,"Occupations in education, law and social, community and government services",Part-time,3358.3857
2025-01-01,Quebec,Sales and service occupations,Full-time,3312.2622
2025-01-01,Quebec,Sales and service occupations,Part-time,3208.231
2025-01-01,Quebec,"Trades, transport and equipment operators and related occupations",Full-time,3704.543
2025-01-01,Quebec,"Trades, transport and equipment operators and related occupations",Part-time,3498.1233
2025-01-01,Quebec,Occupations in manufacturing and utilities,Full-time,3386.7485
2025-01-01,Quebec,Occupations in manufacturing and utilities,Part-time,3364.1843
2025-01-01,Quebec,Legislative and senior management occupations,Full-time,3352.4033
2025-01-01,Quebec,Legislative and senior management occupations,Part-time,3303.0232
2025-01-01,Quebec,"Occupations in art, culture, recreation and sport",Full-time,
2025-01-01,Quebec,"Occupations in art, culture, recreation and sport",Part-time,
2025-01-01,Quebec,"Natural resources, agriculture and related production occupations",Full-time,3700.902
2025-01-01,Quebec,"Natural resources, agriculture and related production occupations",Part-time,3495.5962
2025-01-01,Ontario,"Business, finance and administration occupations",Full-time,3385.3552
2025-01-01,Ontario,"Business, finance and administration occupations",Part-time,
2025-01-01,Ontario,Natural and applied sciences and related occupations,Full-time,
2025-01-01,Ontario,Natural and applied sciences and related occupations,Part-time,
2025-01-01,Ontario,Health occupations,Full-time,
2025-01-01,Ontario,Health occupations,Part-time,
2025-01-01,Ontario,"Occupations in education, law and social, community and government services",Full-time,3699.8174
2025-01-01,Ontario,"Occupations in education, law and social, community and government services",Part-time,3503.0579
2025-01-01,Ontario,Sales and service occupations,Full-time,3392.2354
2025-01-01,Ontario,Sales and service occupations,Part-time,3369.2234
2025-01-01,Ontario,"Trades, transport and equipment operators and related occupations",Full-time,3366.7725
2025-01-01,Ontario,"Trades, transport and equipment operators and related occupations",Part-time,3357.694
2025-01-01,Ontario,Occupations in manufacturing and utilities,Full-time,3311.018
2025-01-01,Ontario,Occupations in manufacturing and utilities,Part-time,3206.48
2025-01-01,Ontario,Legislative and senior management occupations,Full-time,3467.701
2025-01-01,Ontario,Legislative and senior management occupations,Part-time,3358.9033
2025-01-01,Ontario,"Occupations in art, culture, recreation and sport",Full-time,3320.0967
2025-01-01,Ontario,"Occupations in art, culture, recreation and sport",Part-time,3310.0977
2025-01-01,Ontario,"Natural resources, agriculture and related production occupations",Full-time,3295.7175
2025-01-01,Ontario,"Natural resources, agriculture and related production occupations",Part-time,3237.9211
2025-01-01,Manitoba,"Business, finance and administration occupations",Full-time,
2025-01-01,Manitoba,"Business, finance and administration occupations",Part-time,
2025-01-01,Manitoba,Natural and applied sciences and related occupations,Full-time,2930.4792
2025-01-01,Manitoba,Natural and applied sciences and related occupations,Part-time,2716.198
2025-01-01,Manitoba,Health occupations,Full-time,2666.5051
2025-01-01,Manitoba,Health occupations,Part-time,
2025-01-01,Manitoba,"Occupations in education, law and social, community and government services",Full-time,
2025-01-01,Manitoba,"Occupations in education, law and social, community and government services",Part-time,
2025-01-01,Manitoba,Sales and service occupations,Full-time,
2025-01-01,Manitoba,Sales and service occupations,Part-time,
2025-01-01,Manitoba,"Trades, transport and equipment operators and related occupations",Full-time,3012.539
2025-01-01,Manitoba,"Trades, transport and equipment operators and related occupations",Part-time,2889.7761
2025-01-01,Manitoba,Occupations in manufacturing and utilities,Full-time,2886.809
2025-01-01,Manitoba,Occupations in manufacturing and utilities,Part-time,
2025-01-01,Manitoba,Legislative and senior management occupations,Full-time,
2025-01-01,Manitoba,Legislative and senior management occupations,Part-time,
2025-01-01,Manitoba,"Occupations in art, culture, recreation and sport",Full-time,
2025-01-01,Manitoba,"Occupations in art, culture, recreation and sport",Part-time,
2025-01-01,Manitoba,"Natural resources, agriculture and related production occupations",Full-time,2651.2563
2025-01-01,Manitoba,"Natural resources, agriculture and related production occupations",Part-time,2580.5776
2025-01-01,Saskatchewan,"Business, finance and administration occupations",Full-time,2555.371
